customer_id,recency,frequency,monetary,avg_order_value,tenure_days,R_score,F_score,M_score,RFM_score,RFM_sum,RFM_segment
13870,23,7,2941.14,23.342380952380957,282,4,5,5,455,14,Champions
13871,64,4,1482.6,22.463636363636365,290,3,4,4,344,11,Loyal Customers
13872,163,3,919.57,16.13280701754386,198,2,3,3,233,8,Potential Loyalists
13873,19,5,649.32,17.54918918918919,262,4,4,3,443,11,Loyal Customers
13874,140,6,1508.7,29.58235294117647,168,2,4,4,244,10,Loyal Customers
13875,23,9,3027.58,18.23843373493976,335,4,5,5,455,14,Champions
13877,106,2,332.44,16.622,219,2,2,2,222,6,Lost Customers
13878,183,3,1145.33,17.0944776119403,56,1,3,4,134,8,Potential Loyalists
13879,281,1,395.5,15.82,1,1,1,2,112,4,Lost Customers
13880,3,5,1171.89,18.31078125,194,5,4,4,544,13,Champions
13881,11,23,28019.58,100.42860215053764,270,5,5,5,555,15,Champions
13883,39,10,3885.54,22.330689655172414,327,3,5,5,355,13,Champions
13884,12,5,1037.43,8.43439024390244,93,5,4,4,544,13,Champions
13888,40,5,1405.92,10.650909090909092,170,3,4,4,344,11,Loyal Customers
13889,18,5,1574.3300000000002,23.151911764705886,303,4,4,4,444,12,Loyal Customers
13890,10,4,1043.57,16.564603174603175,358,5,4,4,544,13,Champions
13891,14,3,859.21,8.678888888888888,203,5,3,3,533,11,Loyal Customers
13892,113,2,634.68,70.52,97,2,2,3,223,7,Potential Loyalists
13895,151,2,1415.45,20.81544117647059,220,2,2,4,224,8,Potential Loyalists
13896,261,1,388.55,18.502380952380957,1,1,1,2,112,4,Lost Customers
13897,74,2,849.5600000000001,20.22761904761905,238,2,2,3,223,7,Potential Loyalists
13898,47,1,530.47,15.602058823529411,1,3,1,3,313,7,Potential Loyalists
13900,25,3,869.64,16.723846153846154,235,4,3,3,433,10,Loyal Customers
13901,10,10,2809.14,17.44807453416149,329,5,5,5,555,15,Champions
13902,268,5,34095.26,541.1946031746032,92,1,4,5,145,10,Loyal Customers
13903,36,1,165.45000000000002,16.545,1,3,1,1,311,5,Lost Customers
13905,368,1,312.65,26.054166666666664,1,1,1,2,112,4,Lost Customers
13906,45,1,42.0,42.0,1,3,1,1,311,5,Lost Customers
13907,327,1,136.8,34.2,1,1,1,1,111,3,Lost Customers
13909,59,2,282.85,7.44342105263158,98,3,2,2,322,7,Potential Loyalists
13911,15,11,1654.08,18.378666666666668,268,5,5,4,554,14,Champions
13912,59,1,124.95,17.85,1,3,1,1,311,5,Lost Customers
13913,142,1,42.22,14.073333333333332,1,2,1,1,211,4,Lost Customers
13915,30,1,70.80000000000001,35.400000000000006,1,4,1,1,411,6,New Customers
13916,99,4,1275.81,17.240675675675675,211,2,4,4,244,10,Loyal Customers
13919,60,2,975.87,19.915714285714287,116,3,2,3,323,8,Potential Loyalists
13920,67,4,1774.68,20.635813953488373,130,3,4,4,344,11,Loyal Customers
13921,38,4,730.7,16.606818181818184,319,3,4,3,343,10,Loyal Customers
13922,73,2,692.95,30.12826086956522,30,2,2,3,223,7,Potential Loyalists
13927,73,1,359.27,17.9635,1,2,1,2,212,5,Lost Customers
13929,52,9,2651.45,55.23854166666666,278,3,5,5,355,13,Champions
13931,28,9,4019.85,18.872535211267603,344,4,5,5,455,14,Champions
13935,232,3,6116.92,76.4615,55,1,3,5,135,9,Potential Loyalists
13936,18,2,563.08,17.063030303030303,31,4,2,3,423,9,New Customers
13937,38,1,721.28,16.028444444444442,1,3,1,3,313,7,Potential Loyalists
13939,67,4,992.41,15.267846153846154,181,3,4,4,344,11,Loyal Customers
13941,8,11,6009.34,100.15566666666668,350,5,5,5,555,15,Champions
13942,170,1,320.0,320.0,1,2,1,2,212,5,Lost Customers
13943,213,1,246.54,16.436,1,1,1,1,111,3,Lost Customers
13944,289,1,200.43,5.726571428571429,1,1,1,1,111,3,Lost Customers
13945,30,2,854.1500000000001,16.748039215686276,85,4,2,3,423,9,New Customers
13946,12,3,1314.66,29.21466666666667,359,5,3,4,534,12,Loyal Customers
13948,47,3,446.76,21.274285714285718,324,3,3,2,332,8,Potential Loyalists
13952,16,12,9572.45,35.19283088235294,343,4,5,5,455,14,Champions
13953,45,5,3125.0,625.0,319,3,4,5,345,12,Loyal Customers
13955,11,1,221.11,4.252115384615385,1,5,1,1,511,7,New Customers
13957,53,3,458.25,16.97222222222222,240,3,3,2,332,8,Potential Loyalists
13958,15,8,4709.2300000000005,20.74550660792952,354,5,5,5,555,15,Champions
13959,35,3,470.73,7.025820895522388,112,4,3,2,432,9,Potential Loyalists
13961,28,1,538.4,28.336842105263155,1,4,1,3,413,8,New Customers
13962,71,1,193.25,16.104166666666668,1,2,1,1,211,4,Lost Customers
13963,3,14,2347.33,17.133795620437954,229,5,5,5,555,15,Champions
13964,23,2,438.9,18.2875,43,4,2,2,422,8,New Customers
13965,112,3,996.61,41.525416666666665,226,2,3,4,234,9,Potential Loyalists
13966,71,1,384.26,18.29809523809524,1,2,1,2,212,5,Lost Customers
13967,32,1,85.6,21.4,1,4,1,1,411,6,New Customers
13968,59,1,123.66,15.4575,1,3,1,1,311,5,Lost Customers
13969,1,18,4266.88,9.078468085106383,259,5,5,5,555,15,Champions
13970,22,2,846.55,65.11923076923077,51,4,2,3,423,9,New Customers
13971,59,6,1909.31,18.012358490566037,258,3,4,4,344,11,Loyal Customers
13974,218,1,264.13,17.608666666666668,1,1,1,2,112,4,Lost Customers
13975,29,6,2795.16,6.850882352941176,282,4,4,5,445,13,Champions
13976,142,3,834.38,18.13869565217391,161,2,3,3,233,8,Potential Loyalists
13977,47,1,519.8100000000001,39.98538461538462,1,3,1,3,313,7,Potential Loyalists
13979,29,6,2510.06,7.404306784660767,343,4,4,5,445,13,Champions
13980,75,4,568.68,10.936153846153845,216,2,4,3,243,9,At Risk
13981,51,1,331.14,15.05181818181818,1,3,1,2,312,6,Lost Customers
13982,1,6,2511.08,18.32905109489051,322,5,4,5,545,14,Champions
13983,2,10,4479.82,19.22669527896996,363,5,5,5,555,15,Champions
13984,2,8,1128.09,14.65051948051948,366,5,5,4,554,14,Champions
13985,10,7,2960.73,22.60099236641221,293,5,5,5,555,15,Champions
13987,15,2,682.54,14.837826086956522,21,5,2,3,523,10,Loyal Customers
13988,19,2,609.84,9.997377049180328,242,4,2,3,423,9,New Customers
13989,100,3,759.98,16.888444444444445,99,2,3,3,233,8,Potential Loyalists
13992,16,2,142.7,23.78333333333333,82,4,2,1,421,7,New Customers
13993,15,10,3309.35,23.638214285714284,356,5,5,5,555,15,Champions
13995,15,9,2508.32,17.41888888888889,342,5,5,5,555,15,Champions
13996,22,2,895.76,27.144242424242425,13,4,2,3,423,9,New Customers
13997,155,3,376.46,8.55590909090909,31,2,3,2,232,7,Potential Loyalists
13998,82,3,566.7,18.280645161290323,129,2,3,3,233,8,Potential Loyalists
13999,10,17,5600.45,21.70717054263566,359,5,5,5,555,15,Champions
14000,50,4,1410.68,41.49058823529412,323,3,4,4,344,11,Loyal Customers
14001,9,7,2487.01,34.06863013698631,120,5,5,5,555,15,Champions
14003,368,1,209.41,13.088125,1,1,1,1,111,3,Lost Customers
14004,29,4,1675.81,23.940142857142856,42,4,4,4,444,12,Loyal Customers
14006,164,4,1234.48,26.265531914893614,124,2,4,4,244,10,Loyal Customers
14007,148,1,79.48,15.896,1,2,1,1,211,4,Lost Customers
14008,68,1,509.04,15.9075,1,3,1,3,313,7,Potential Loyalists
14009,98,1,404.3,12.634375,1,2,1,2,212,5,Lost Customers
14010,201,2,445.15,18.547916666666666,1,1,2,2,122,5,Lost Customers
14011,116,2,457.82,14.306875,127,2,2,2,222,6,Lost Customers
14013,16,2,611.55,17.98676470588235,243,4,2,3,423,9,New Customers
14014,12,2,1443.03,39.00081081081081,200,5,2,4,524,11,Loyal Customers
14016,32,7,7062.2,24.60696864111498,304,4,5,5,455,14,Champions
14017,207,1,229.75,16.410714285714285,1,1,1,1,111,3,Lost Customers
14018,281,1,367.15,28.24230769230769,1,1,1,2,112,4,Lost Customers
14020,112,2,606.21,18.37,52,2,2,3,223,7,Potential Loyalists
14021,10,4,1084.68,15.951176470588235,218,5,4,4,544,13,Champions
14022,122,1,352.15000000000003,18.534210526315796,1,2,1,2,212,5,Lost Customers
14024,26,1,318.04,17.66888888888889,1,4,1,2,412,7,New Customers
14025,100,8,4057.9,40.98888888888889,119,2,5,5,255,12,Loyal Customers
14026,106,2,713.11,14.2622,154,2,2,3,223,7,Potential Loyalists
14028,186,3,10396.5,1155.1666666666667,1,1,3,5,135,9,Potential Loyalists
14030,2,14,5839.46,9.588604269293924,362,5,5,5,555,15,Champions
14031,1,27,23632.72,44.75893939393939,371,5,5,5,555,15,Champions
14032,2,6,1874.68,18.56118811881188,358,5,4,4,544,13,Champions
14033,191,1,109.44,109.44,1,1,1,1,111,3,Lost Customers
14035,42,4,1366.73,17.300379746835443,205,3,4,4,344,11,Loyal Customers
14037,114,4,689.75,8.020348837209303,254,2,4,3,243,9,At Risk
14038,33,2,1509.5,21.8768115942029,276,4,2,4,424,10,Loyal Customers
14039,211,1,115.08,28.770000000000003,1,1,1,1,111,3,Lost Customers
14040,22,23,8963.49,16.23820652173913,352,4,5,5,455,14,Champions
14042,361,1,431.98,20.570476190476192,1,1,1,2,112,4,Lost Customers
14043,127,2,302.6,7.380487804878048,238,2,2,2,222,6,Lost Customers
14044,54,6,2431.28,3.92141935483871,265,3,4,5,345,12,Loyal Customers
14045,9,13,9653.28,301.665,327,5,5,5,555,15,Champions
14047,8,10,2946.42,22.321363636363635,304,5,5,5,555,15,Champions
14048,18,2,338.76,6.049285714285714,1,4,2,2,422,8,New Customers
14049,23,9,7444.68,12.769605488850772,229,4,5,5,455,14,Champions
14051,2,15,6784.01,55.6066393442623,370,5,5,5,555,15,Champions
14052,26,1,241.3,3.712307692307693,1,4,1,1,411,6,New Customers
14053,33,2,312.05,62.41,89,4,2,2,422,8,New Customers
14055,213,2,795.3199999999999,34.579130434782606,145,1,2,3,123,6,Lost Customers
14057,17,5,2135.0,13.018292682926829,354,4,4,4,444,12,Loyal Customers
14058,98,2,469.19,19.54958333333333,67,2,2,2,222,6,Lost Customers
14060,2,13,3378.66,49.68617647058824,272,5,5,5,555,15,Champions
14061,143,3,917.43,48.28578947368421,230,2,3,3,233,8,Potential Loyalists
14062,10,12,15120.8,66.02969432314411,354,5,5,5,555,15,Champions
14063,74,9,22710.2,567.755,293,2,5,5,255,12,Loyal Customers
14064,66,10,1925.9,12.112578616352202,256,3,5,4,354,12,Loyal Customers
14065,25,3,891.02,18.18408163265306,42,4,3,3,433,10,Loyal Customers
14068,239,3,1250.87,14.891309523809523,74,1,3,4,134,8,Potential Loyalists
14069,150,2,225.81,5.507560975609756,46,2,2,1,221,5,Lost Customers
14070,320,1,321.6,7.843902439024391,1,1,1,2,112,4,Lost Customers
14072,302,1,390.85,20.571052631578947,1,1,1,2,112,4,Lost Customers
14074,259,1,219.4,36.56666666666667,1,1,1,1,111,3,Lost Customers
14075,39,3,792.61,20.85815789473684,137,3,3,3,333,9,Potential Loyalists
14077,31,1,115.66,8.26142857142857,1,4,1,1,411,6,New Customers
14078,9,4,640.34,6.670208333333334,247,5,4,3,543,12,Loyal Customers
14079,318,1,243.63,243.63,1,1,1,1,111,3,Lost Customers
14080,49,4,1070.08,13.545316455696202,323,3,4,4,344,11,Loyal Customers
14081,5,9,4369.47,5.726697247706422,359,5,5,5,555,15,Champions
14082,28,1,231.11,6.419722222222222,1,4,1,1,411,6,New Customers
14083,7,3,373.3,5.332857142857143,350,5,3,2,532,10,Loyal Customers
14084,148,1,150.5,21.5,1,2,1,1,211,4,Lost Customers
14085,4,16,5607.43,9.2076026272578,362,5,5,5,555,15,Champions
14086,98,1,39.95,39.95,1,2,1,1,211,4,Lost Customers
14087,40,2,638.0,4.4,330,3,2,3,323,8,Potential Loyalists
14088,42,3,13544.99,145.64505376344087,14,3,3,5,335,11,Loyal Customers
14091,290,2,9530.08,733.0830769230769,44,1,2,5,125,8,Potential Loyalists
14092,10,10,3152.54,19.82729559748428,348,5,5,5,555,15,Champions
14094,75,1,311.77,7.250465116279069,1,2,1,2,212,5,Lost Customers
14095,358,1,2.95,2.95,1,1,1,1,111,3,Lost Customers
14097,117,2,422.86,10.5715,164,2,2,2,222,6,Lost Customers
14099,11,9,2646.74,9.766568265682658,354,5,5,5,555,15,Champions
14101,24,7,3985.14,72.45709090909091,233,4,5,5,455,14,Champions
14104,25,3,527.3199999999999,4.625614035087719,170,4,3,3,433,10,Loyal Customers
14105,44,4,4722.6,23.03707317073171,312,3,4,5,345,12,Loyal Customers
14106,373,1,214.8,214.8,1,1,1,1,111,3,Lost Customers
14107,84,4,2174.07,19.239557522123896,281,2,4,5,245,11,Loyal Customers
14108,367,2,447.05,24.836111111111112,6,1,2,2,122,5,Lost Customers
14110,71,21,7304.8,29.937704918032782,303,2,5,5,255,12,Loyal Customers
14112,87,6,2919.44,17.58698795180723,202,2,4,5,245,11,Loyal Customers
14113,11,12,5252.1900000000005,59.68397727272728,356,5,5,5,555,15,Champions
14114,31,5,977.56,16.568813559322034,210,4,4,3,443,11,Loyal Customers
14115,137,2,622.67,28.303181818181816,165,2,2,3,223,7,Potential Loyalists
14118,64,1,458.45,30.563333333333333,1,3,1,2,312,6,Lost Customers
14119,11,2,183.37,16.67,342,5,2,1,521,8,New Customers
14122,42,3,362.42,27.87846153846154,331,3,3,2,332,8,Potential Loyalists
14123,369,1,436.18,18.174166666666668,1,1,1,2,112,4,Lost Customers
14126,80,1,466.33,16.654642857142857,1,2,1,2,212,5,Lost Customers
14127,16,3,1190.37,16.306438356164385,45,4,3,4,434,11,Loyal Customers
14128,187,1,286.71,15.089999999999998,1,1,1,2,112,4,Lost Customers
14129,35,4,1467.48,25.745263157894737,179,4,4,4,444,12,Loyal Customers
14130,11,3,1377.86,8.947142857142856,353,5,3,4,534,12,Loyal Customers
14131,284,1,168.22,3.65695652173913,1,1,1,1,111,3,Lost Customers
14133,369,1,305.5,38.1875,1,1,1,2,112,4,Lost Customers
14134,18,15,11123.35,61.79638888888889,347,4,5,5,455,14,Champions
14135,3,11,4953.61,40.6033606557377,370,5,5,5,555,15,Champions
14136,36,5,1570.81,14.818962264150944,331,3,4,4,344,11,Loyal Customers
14137,331,1,332.7,30.245454545454542,1,1,1,2,112,4,Lost Customers
14139,126,3,670.98,15.604186046511629,52,2,3,3,233,8,Potential Loyalists
14142,9,2,671.34,15.257727272727273,273,5,2,3,523,10,Loyal Customers
14144,122,1,30.6,30.6,1,2,1,1,211,4,Lost Customers
14145,95,3,3857.85,275.56071428571425,151,2,3,5,235,10,Loyal Customers
14146,19,7,5259.3,21.379268292682926,311,4,5,5,455,14,Champions
14147,24,7,2106.8,84.272,251,4,5,4,454,13,Champions
14148,50,1,309.09000000000003,22.077857142857145,1,3,1,2,312,6,Lost Customers
14151,309,2,679.45,15.442045454545456,43,1,2,3,123,6,Lost Customers
14152,23,5,1376.05,16.38154761904762,272,4,4,4,444,12,Loyal Customers
14153,119,1,233.4,13.729411764705882,1,2,1,1,211,4,Lost Customers
14154,17,6,5115.08,21.312833333333334,314,4,4,5,445,13,Champions
14156,7,102,196549.74,74.28183673469387,366,5,5,5,555,15,Champions
14157,25,3,553.8000000000001,14.2,256,4,3,3,433,10,Loyal Customers
14159,15,9,3230.45,4.887216338880484,357,5,5,5,555,15,Champions
14160,246,7,8421.47,78.70532710280374,88,1,5,5,155,11,Loyal Customers
14161,5,5,2182.46,10.96713567839196,357,5,4,5,545,14,Champions
14163,98,1,148.71,24.785,1,2,1,1,211,4,Lost Customers
14166,141,2,251.15,4.924509803921569,121,2,2,2,222,6,Lost Customers
14167,100,4,711.7,10.94923076923077,217,2,4,3,243,9,At Risk
14168,56,2,370.45,24.696666666666665,143,3,2,2,322,7,Potential Loyalists
14169,66,2,621.51,9.71109375,13,3,2,3,323,8,Potential Loyalists
14170,11,3,570.18,3.932275862068965,19,5,3,3,533,11,Loyal Customers
14171,366,1,135.0,22.5,1,1,1,1,111,3,Lost Customers
14172,241,3,369.02,8.386818181818182,37,1,3,2,132,6,Lost Customers
14173,277,2,135.16,33.79,89,1,2,1,121,4,Lost Customers
14175,54,5,4456.58,24.486703296703297,209,3,4,5,345,12,Loyal Customers
14176,3,2,339.11,22.607333333333333,13,5,2,2,522,9,New Customers
14177,17,9,1660.23,10.123353658536583,270,4,5,4,454,13,Champions
14180,8,9,1570.73,25.74967213114754,175,5,5,4,554,14,Champions
14181,46,2,308.35,5.929807692307692,151,3,2,2,322,7,Potential Loyalists
14182,79,4,678.77,13.5754,152,2,4,3,243,9,At Risk
14183,47,2,278.34000000000003,8.186470588235295,69,3,2,2,322,7,Potential Loyalists
14186,63,5,1550.63,14.909903846153847,217,3,4,4,344,11,Loyal Customers
14187,109,1,123.5,15.4375,1,2,1,1,211,4,Lost Customers
14189,4,2,1160.31,22.751176470588234,20,5,2,4,524,11,Loyal Customers
14190,302,1,79.9,79.9,1,1,1,1,111,3,Lost Customers
14191,30,2,132.9,22.15,334,4,2,1,421,7,New Customers
14192,24,1,293.74,20.981428571428573,1,4,1,2,412,7,New Customers
14193,32,1,356.8,16.21818181818182,1,4,1,2,412,7,New Customers
14194,28,15,7321.070000000001,19.627533512064343,310,4,5,5,455,14,Champions
14195,75,4,1603.6,178.17777777777778,194,2,4,4,244,10,Loyal Customers
14197,46,1,390.05,19.5025,1,3,1,2,312,6,Lost Customers
14198,36,5,868.33,16.698653846153846,303,3,4,3,343,10,Loyal Customers
14199,59,3,906.3,56.64375,106,3,3,3,333,9,Potential Loyalists
14200,253,1,379.2,18.057142857142857,1,1,1,2,112,4,Lost Customers
14201,45,3,446.1,24.78333333333333,179,3,3,2,332,8,Potential Loyalists
14202,17,3,847.76,29.233103448275862,243,4,3,3,433,10,Loyal Customers
14203,33,1,339.34,21.20875,1,4,1,2,412,7,New Customers
14204,58,3,874.22,4.829944751381215,315,3,3,3,333,9,Potential Loyalists
14205,30,7,1947.5,19.671717171717173,248,4,5,4,454,13,Champions
14206,24,2,856.85,16.800980392156863,14,4,2,3,423,9,New Customers
14207,323,1,157.8,78.9,1,1,1,1,111,3,Lost Customers
14208,187,1,415.31,16.6124,1,1,1,2,112,4,Lost Customers
14209,21,9,2919.84,20.276666666666667,301,4,5,5,455,14,Champions
14210,7,11,3955.68,17.42590308370044,331,5,5,5,555,15,Champions
14211,47,9,2161.19,16.884296875,319,3,5,5,355,13,Champions
14212,81,1,1119.66,93.305,1,2,1,4,214,7,Potential Loyalists
14213,40,1,1192.2,238.44,1,3,1,4,314,8,Potential Loyalists
14215,4,4,1626.61,19.36440476190476,363,5,4,4,544,13,Champions
14216,50,1,310.74,17.263333333333335,1,3,1,2,312,6,Lost Customers
14217,2,7,1411.91,17.43098765432099,161,5,5,4,554,14,Champions
14219,45,2,543.89,15.108055555555556,83,3,2,3,323,8,Potential Loyalists
14220,203,2,882.5999999999999,51.917647058823526,2,1,2,3,123,6,Lost Customers
14221,85,8,3084.69,20.030454545454543,163,2,5,5,255,12,Loyal Customers
14224,26,5,831.98,7.1722413793103446,154,4,4,3,443,11,Loyal Customers
14225,70,4,2031.07,23.61709302325581,261,3,4,4,344,11,Loyal Customers
14226,77,1,770.34,24.84967741935484,1,2,1,3,213,6,Lost Customers
14227,50,5,3017.75,14.939356435643564,255,3,4,5,345,12,Loyal Customers
14228,73,3,745.5,19.61842105263158,108,2,3,3,233,8,Potential Loyalists
14229,39,4,1046.84,32.71375,68,3,4,4,344,11,Loyal Customers
14230,71,3,979.8,29.69090909090909,112,2,3,3,233,8,Potential Loyalists
14231,86,1,309.91,16.31105263157895,1,2,1,2,212,5,Lost Customers
14233,101,3,1441.55,37.935526315789474,178,2,3,4,234,9,Potential Loyalists
14235,134,4,1573.13,22.79898550724638,121,2,4,4,244,10,Loyal Customers
14236,8,4,1253.78,35.82228571428571,133,5,4,4,544,13,Champions
14237,9,2,471.14,18.12076923076923,217,5,2,2,522,9,New Customers
14238,298,2,287.38,57.476,72,1,2,2,122,5,Lost Customers
14239,67,10,1882.32,19.207346938775512,303,3,5,4,354,12,Loyal Customers
14240,59,1,357.15000000000003,18.797368421052635,1,3,1,2,312,6,Lost Customers
14241,332,1,120.0,60.0,1,1,1,1,111,3,Lost Customers
14243,1,8,4842.28,21.053391304347823,110,5,5,5,555,15,Champions
14244,296,1,366.42,22.90125,1,1,1,2,112,4,Lost Customers
14247,40,4,616.79,6.632150537634408,146,3,4,3,343,10,Loyal Customers
14248,95,2,730.37,18.727435897435896,55,2,2,3,223,7,Potential Loyalists
14249,46,12,5400.461,19.854636029411765,268,3,5,5,355,13,Champions
14252,17,1,350.99,35.099000000000004,1,4,1,2,412,7,New Customers
14253,129,2,363.4,30.28333333333333,129,2,2,2,222,6,Lost Customers
14254,68,1,601.03,26.13173913043478,1,3,1,3,313,7,Potential Loyalists
14255,182,1,1000.63,1000.63,1,1,1,4,114,6,Lost Customers
14256,127,3,1491.73,18.646625,202,2,3,4,234,9,Potential Loyalists
14257,16,4,2854.73,21.3039552238806,268,4,4,5,445,13,Champions
14258,31,16,19381.36,102.54687830687833,340,4,5,5,455,14,Champions
14260,107,3,824.28,16.16235294117647,77,2,3,3,233,8,Potential Loyalists
14263,59,1,322.93,20.183125,1,3,1,2,312,6,Lost Customers
14264,15,4,1183.39,19.08693548387097,232,5,4,4,544,13,Champions
14265,100,2,843.1700000000001,17.566041666666667,147,2,2,3,223,7,Potential Loyalists
14266,64,1,40.56,40.56,1,3,1,1,311,5,Lost Customers
14268,106,1,354.85,18.676315789473687,1,2,1,2,212,5,Lost Customers
14269,75,1,295.73,18.483125,1,2,1,2,212,5,Lost Customers
14271,45,1,101.86,3.637857142857143,1,3,1,1,311,5,Lost Customers
14272,198,2,482.85,15.575806451612904,19,1,2,2,122,5,Lost Customers
14274,322,1,256.6,17.10666666666667,1,1,1,2,112,4,Lost Customers
14275,31,6,1189.38,51.71217391304347,211,4,4,4,444,12,Loyal Customers
14276,43,4,982.94,17.244561403508772,253,3,4,3,343,10,Loyal Customers
14277,47,6,13009.61,82.86375796178345,314,3,4,5,345,12,Loyal Customers
14278,45,1,205.83,15.833076923076923,1,3,1,1,311,5,Lost Customers
14279,156,2,191.86,63.95333333333334,160,2,2,1,221,5,Lost Customers
14281,44,1,245.15,35.02142857142857,1,3,1,1,311,5,Lost Customers
14282,3,11,4120.32,42.04408163265306,295,5,5,5,555,15,Champions
14283,99,4,628.44,15.327804878048784,106,2,4,3,243,9,At Risk
14284,289,1,704.4,20.125714285714285,1,1,1,3,113,5,Lost Customers
14285,149,4,1374.41,40.42382352941177,217,2,4,4,244,10,Loyal Customers
14286,40,4,3851.01,17.584520547945207,331,3,4,5,345,12,Loyal Customers
14290,49,3,2201.91,44.0382,318,3,3,5,335,11,Loyal Customers
14291,16,12,4020.85,15.645330739299611,349,4,5,5,455,14,Champions
14292,46,7,4354.32,46.82064516129032,220,3,5,5,355,13,Champions
14293,4,6,2221.37,30.42972602739726,360,5,4,5,545,14,Champions
14294,43,1,375.34,16.31913043478261,1,3,1,2,312,6,Lost Customers
14295,74,4,2196.71,32.78671641791045,292,2,4,5,245,11,Loyal Customers
14296,57,2,456.4,16.9037037037037,152,3,2,2,322,7,Potential Loyalists
14298,11,38,39667.19,32.328598207008966,352,5,5,5,555,15,Champions
14299,1,19,10533.87,53.47142131979696,371,5,5,5,555,15,Champions
14301,52,3,1352.04,33.801,250,3,3,4,334,10,Loyal Customers
14302,66,3,742.9000000000001,26.532142857142865,306,3,3,3,333,9,Potential Loyalists
